from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
94,94,,,246105124611776+1905953+0,246110024611776+1906239+0,1,
94,94,,,246103624610435+1903590+1,246103624611765+1906177+0,1,
94,94,,,246104624610564+1903591+1,246104624610564+1906178+0,1,
94,94,,,246106124610633+1903591+1,246106124610633+1906178+0,1,
94,94,,,246106724610841+1903591+1,246106724610841+1906178+0,1,
94,94,,,246106724610842+1903591+1,246106724610842+1906178+0,1,
94,94,,,246109524611752+1903591+1,246109524611752+1906178+0,1,
94,94,,,246105124611776+1905990+0,246105124610586+1906252+0,1,
94,94,,,246106624610807+1906016+0,246106624610807+1906263+0,1,
94,94,,,246109424611717+1906016+0,246109424611717+1906263+0,1,
94,94,,,246106624610807+1906119+0,246106624610807+1906305+0,1,
94,94,,,246105124611776+1906121+0,246110024611776+1906307+0,1,
94,94,,,246105924610597+1906159+0,246105924610597+1906330+0,1,
94,94,,,246103924610401+1901661+1,246103924610401+1901767+0,1,
94,94,,,246103924610402+1901661+1,246103924610402+1901767+0,1,
94,94,,,246103624611765+1901663+1,246103624611765+1901768+0,1,
94,94,,,246104124610413+1901664+1,246104124610413+1901769+0,1,
94,94,,,246103324610342+1903812+1,246103324610342+1906184+0,1,
94,94,,,246104624610563+1903815+1,246104624610563+1906187+0,1,
94,94,,,246104624610564+1903815+1,246104624610564+1906187+0,1,
94,94,,,246106124610633+1903815+1,246106124610633+1906187+0,1,
94,94,,,246106724610842+1903815+1,246106724610842+1906187+0,1,
94,94,,,246108924610912+1903815+1,246108924610912+1906187+0,1,
94,94,,,246103324610332+1903859+0,246103324610342+1906192+0,1,
94,94,,,246104624610563+1903863+0,246104624610563+1906195+0,1,
94,94,,,246106724610843+1903863+0,246106724610843+1906195+0,1,
94,94,,,246104624610562+1903918+0,246104624610562+1906199+0,1,
94,94,,,246106724610843+1903918+0,246106724610843+1906199+0,1,
94,94,,,246106724610844+1903918+0,246106724610844+1906199+0,1,
94,94,,,246108924610912+1903918+0,246108924610912+1906199+0,1,
94,94,,,246109524611751+1903918+0,246109524611751+1906199+0,1,
94,94,,,246103924610411+1904001+0,246103924610431+1906280+0,1,
94,94,,,246109524611721+1904001+0,246109524611751+1906282+0,1,
94,94,,,246109624611752+1904003+0,246109524611752+1906282+0,1,
94,94,,,246109624611753+1904003+0,246109524611753+1906282+0,1,
94,94,,,246103924610401+1902519+1,246103924610401+1905442+0,1,
94,94,,,246104624610564+1902523+1,246104624610564+1905445+0,1,
94,94,,,246106724610844+1902523+1,246106724610844+1905445+0,1,
94,94,,,246108924610912+1902523+1,246108924610912+1905445+0,1,
94,94,,,246108924610913+1902523+1,246108924610913+1905445+0,1,
94,94,,,246104624610561+1902567+1,246104624610561+1905449+0,1,
94,94,,,246104624610564+1902567+1,246104624610564+1905449+0,1,
94,94,,,246106724610841+1902567+1,246106724610841+1905449+0,1,
94,94,,,246104624610562+1902604+0,246104624610562+1905458+0,1,
94,94,,,246106124610632+1902604+0,246106124610632+1905458+0,1,
94,94,,,246104124610413+1902632+0,246104124610413+1905467+0,1,
94,94,,,246108924610912+1902633+0,246108924610912+1905468+0,1,
94,94,,,246104624610562+1902801+0,246104624610562+1905512+0,1,
94,94,,,246104624610564+1902801+0,246104624610564+1905512+0,1,
94,94,,,246106724610844+1902801+0,246106724610844+1905512+0,1,
94,94,,,246104224610424+1905891+0,246104224610424+1906209+0,1,
94,94,,,246103524610354+1905915+0,246103524610354+1906218+0,1,
94,94,,,246105124611776+1905919+0,246110024611776+1906222+0,1,
94,94,,,246103524610354+1905949+0,246103524610354+1906235+0,1,
94,94,,,246105124611776+1905953+0,246105124610586+1906239+0,1,
94,94,,,246108724610877+1905954+0,246108724610877+1906240+0,1,
94,94,,,246106024610601+1905955+0,246106024610651+1906239+0,1,
94,94,,,246103924610401+1903588+1,246103924610401+1906176+0,1,
94,94,,,246104624610562+1903591+1,246104624610562+1906178+0,1,
94,94,,,246106124610632+1903591+1,246106124610632+1906178+0,1,
94,94,,,246108924610912+1903591+1,246108924610912+1906178+0,1,
94,94,,,246108924610913+1903591+1,246108924610913+1906178+0,1,
94,94,,,246109524611753+1903591+1,246109524611753+1906178+0,1,
94,94,,,246105024611765+1903592+1,246103624611765+1906177+0,1,
94,94,,,246105124611776+1905990+0,246110024611776+1906252+0,1,
94,94,,,246105124611776+1906018+0,246106024610656+1906265+0,1,
94,94,,,246105924610597+1906019+0,246105924610597+1906266+0,1,
94,94,,,246104224610424+1906055+0,246104224610424+1906277+0,1,
94,94,,,246107224610866+1906056+0,246107224610866+1906278+0,1,
94,94,,,246108824610931+1906056+0,246108824610931+1906278+0,1,
94,94,,,246110024611776+1906092+0,246110024611776+1906294+0,1,
94,94,,,246105924610597+1906093+0,246105924610597+1906295+0,1,
94,94,,,246105124611776+1906121+0,246105124610586+1906307+0,1,
94,94,,,246103724611776+1906157+0,246106024610656+1906328+0,1,
94,94,,,246104624610562+1901665+1,246104624610562+1901770+0,1,
94,94,,,246106124610633+1901665+1,246106124610633+1901770+0,1,
94,94,,,246108924610913+1901665+1,246108924610913+1901770+0,1,
94,94,,,246103624610435+1901676+1,246103624610435+1901774+0,1,
94,94,,,246108924610913+1901678+1,246108924610913+1901776+0,1,
94,94,,,246109524611752+1901678+1,246109524611752+1901776+0,1,
94,94,,,246104124610413+1903814+1,246104124610413+1906186+0,1,
94,94,,,246103924610401+1903859+0,246103924610401+1906192+0,1,
94,94,,,246103624610435+1903861+0,246103624611765+1906193+0,1,
94,94,,,246108924610912+1903863+0,246108924610912+1906195+0,1,
94,94,,,246108924610913+1903863+0,246108924610913+1906195+0,1,
94,94,,,246109524611751+1903863+0,246109524611751+1906195+0,1,
94,94,,,246109524611753+1903863+0,246109524611753+1906195+0,1,
94,94,,,246104624610564+1903918+0,246104624610564+1906199+0,1,
94,94,,,246103324610343+1903999+0,246103324610363+1906280+0,1,
94,94,,,246104624610531+1904001+0,246104624610561+1906282+0,1,
94,94,,,246104324610435+1904002+0,246103924610435+1906280+0,1,
94,94,,,246106824610843+1904003+0,246106724610843+1906282+0,1,
94,94,,,246106824610844+1904003+0,246106724610844+1906282+0,1,
94,94,,,246109024610913+1904003+0,246108924610913+1906282+0,1,
94,94,,,246109024610914+1904003+0,246108924610914+1906282+0,1,
94,94,,,246109624611754+1904003+0,246109524611754+1906282+0,1,
94,94,,,246104624610562+1902567+1,246104624610562+1905449+0,1,
94,94,,,246104624610563+1902567+1,246104624610563+1905449+0,1,
94,94,,,246108924610912+1902567+1,246108924610912+1905449+0,1,
94,94,,,246104624610564+1902604+0,246104624610564+1905458+0,1,
94,94,,,246108924610913+1902604+0,246108924610913+1905458+0,1,
94,94,,,246109524611751+1902604+0,246109524611751+1905458+0,1,
94,94,,,246109524611753+1902604+0,246109524611753+1905458+0,1,
94,94,,,246106124610632+1902633+0,246106124610632+1905468+0,1,
94,94,,,246109524611753+1902633+0,246109524611753+1905468+0,1,
94,94,,,246103324610343+1902798+0,246103324610343+1905509+0,1,
94,94,,,246103924610401+1902798+0,246103924610401+1905509+0,1,
94,94,,,246106724610841+1902801+0,246106724610841+1905512+0,1,
94,94,,,246108924610913+1902801+0,246108924610913+1905512+0,1,
94,94,,,246105924610597+1905893+0,246105924610597+1906211+0,1,
94,94,,,246103724610446+1905916+0,246103724610446+1906219+0,1,
94,94,,,246104224610424+1905918+0,246104224610424+1906221+0,1,
94,94,,,246105124611776+1905953+0,246107224610866+1906239+0,1,
94,94,,,246105924610597+1905954+0,246105924610597+1906240+0,1,
94,94,,,246108824610881+1905955+0,246108824610931+1906239+0,1,
94,94,,,246108924610914+1903591+1,246108924610914+1906178+0,1,
94,94,,,246109524611751+1903591+1,246109524611751+1906178+0,1,
94,94,,,246106024610601+1905992+0,246106024610651+1906252+0,1,
94,94,,,246103824610527+1906016+0,246103824610527+1906263+0,1,
94,94,,,246105124611776+1906018+0,246107224610866+1906265+0,1,
94,94,,,246103724610446+1906053+0,246103724610446+1906275+0,1,
94,94,,,246103824610527+1906054+0,246103824610527+1906276+0,1,
94,94,,,246105124610586+1906056+0,246105124610586+1906278+0,1,
94,94,,,246110024611776+1906056+0,246110024611776+1906278+0,1,
94,94,,,246103524610354+1906087+0,246103524610354+1906290+0,1,
94,94,,,246103824610527+1906089+0,246103824610527+1906292+0,1,
94,94,,,246106624610807+1906089+0,246106624610807+1906292+0,1,
94,94,,,246104224610424+1906090+0,246104224610424+1906293+0,1,
94,94,,,246105124610586+1906092+0,246105124610586+1906294+0,1,
94,94,,,246106024610651+1906092+0,246106024610651+1906294+0,1,
94,94,,,246108824610936+1906092+0,246108824610936+1906294+0,1,
94,94,,,246103524610354+1906117+0,246103524610354+1906303+0,1,
94,94,,,246103724610446+1906118+0,246103724610446+1906304+0,1,
94,94,,,246109424611717+1906119+0,246109424611717+1906305+0,1,
94,94,,,246104224610424+1906120+0,246104224610424+1906306+0,1,
94,94,,,246108824610881+1906123+0,246108824610931+1906307+0,1,
94,94,,,246103824610527+1906158+0,246103824610527+1906329+0,1,
94,94,,,246106024610601+1906160+0,246106024610651+1906328+0,1,
94,94,,,246108824610881+1906160+0,246108824610931+1906328+0,1,
94,94,,,246103424610343+1901662+1,246103324610343+1901767+0,1,
94,94,,,246104624610561+1901665+1,246104624610561+1901770+0,1,
94,94,,,246104624610563+1901665+1,246104624610563+1901770+0,1,
94,94,,,246106724610844+1901665+1,246106724610844+1901770+0,1,
94,94,,,246103924610401+1901674+1,246103924610401+1901773+0,1,
94,94,,,246106124610632+1901678+1,246106124610632+1901776+0,1,
94,94,,,246106724610841+1901678+1,246106724610841+1901776+0,1,
94,94,,,246108924610914+1901678+1,246108924610914+1901776+0,1,
94,94,,,246109524611754+1901678+1,246109524611754+1901776+0,1,
94,94,,,246109524611751+1903815+1,246109524611751+1906187+0,1,
94,94,,,246109524611753+1903815+1,246109524611753+1906187+0,1,
94,94,,,246104624610563+1903918+0,246104624610563+1906199+0,1,
94,94,,,246106124610632+1903918+0,246106124610632+1906199+0,1,
94,94,,,246108924610913+1903918+0,246108924610913+1906199+0,1,
94,94,,,246103324610342+1903999+0,246103324610362+1906280+0,1,
94,94,,,246106724610811+1904001+0,246106724610841+1906282+0,1,
94,94,,,246104724610563+1904003+0,246104624610563+1906282+0,1,
94,94,,,246103324610332+1902519+1,246103324610342+1905442+0,1,
94,94,,,246103424610343+1902520+1,246103324610343+1905442+0,1,
94,94,,,246109524611751+1902523+1,246109524611751+1905445+0,1,
94,94,,,246109524611753+1902523+1,246109524611753+1905445+0,1,
94,94,,,246106124610633+1902567+1,246106124610633+1905449+0,1,
94,94,,,246106724610842+1902567+1,246106724610842+1905449+0,1,
94,94,,,246109524611753+1902567+1,246109524611753+1905449+0,1,
94,94,,,246106724610841+1902633+0,246106724610841+1905468+0,1,
94,94,,,246106724610843+1902633+0,246106724610843+1905468+0,1,
94,94,,,246108924610914+1902801+0,246108924610914+1905512+0,1,
94,94,,,246105124611776+1905892+0,246105124610586+1906210+0,1,
94,94,,,246106024610601+1905894+0,246106024610651+1906210+0,1,
94,94,,,246108724610877+1905920+0,246108724610877+1906223+0,1,
94,94,,,246103824610527+1905951+0,246103824610527+1906237+0,1,
94,94,,,246106624610807+1905951+0,246106624610807+1906237+0,1,
94,94,,,246109424611717+1905951+0,246109424611717+1906237+0,1,
94,94,,,246105124611776+1905953+0,246106024610656+1906239+0,1,
94,94,,,246103324610332+1903588+1,246103324610342+1906176+0,1,
94,94,,,246103424610343+1903589+1,246103324610343+1906176+0,1,
94,94,,,246106724610843+1903591+1,246106724610843+1906178+0,1,
94,94,,,246109524611754+1903591+1,246109524611754+1906178+0,1,
94,94,,,246106624610807+1905987+0,246106624610807+1906250+0,1,
94,94,,,246108824610881+1905992+0,246108824610931+1906252+0,1,
94,94,,,246103524610354+1906014+0,246103524610354+1906261+0,1,
94,94,,,246106024610656+1906056+0,246106024610656+1906278+0,1,
94,94,,,246104424610446+1906091+0,246103724610446+1906291+0,1,
94,94,,,246108724610877+1906093+0,246108724610877+1906295+0,1,
94,94,,,246106024610601+1906123+0,246106024610651+1906307+0,1,
94,94,,,246103524610354+1906156+0,246103524610354+1906327+0,1,
94,94,,,246103724611776+1906157+0,246103724610586+1906328+0,1,
94,94,,,246103724611776+1906157+0,246107224610866+1906328+0,1,
94,94,,,246103724611776+1906157+0,246110024611776+1906328+0,1,
94,94,,,246108724610877+1906159+0,246108724610877+1906330+0,1,
94,94,,,246104224610424+1901640+0,246104224610424+1901765+0,1,
94,94,,,246103324610332+1901661+1,246103324610342+1901767+0,1,
94,94,,,246104624610564+1901665+1,246104624610564+1901770+0,1,
94,94,,,246106124610632+1901665+1,246106124610632+1901770+0,1,
94,94,,,246109524611753+1901665+1,246109524611753+1901770+0,1,
94,94,,,246103424610343+1901675+1,246103324610343+1901773+0,1,
94,94,,,246104124610413+1901677+1,246104124610413+1901775+0,1,
94,94,,,246104624610561+1903815+1,246104624610561+1906187+0,1,
94,94,,,246105024611765+1903816+1,246105024611765+1906188+0,1,
94,94,,,246104124610413+1903862+0,246104124610413+1906194+0,1,
94,94,,,246104624610564+1903863+0,246104624610564+1906195+0,1,
94,94,,,246103324610342+1903915+0,246103324610342+1906196+0,1,
94,94,,,246103324610343+1903915+0,246103324610343+1906196+0,1,
94,94,,,246103924610402+1903915+0,246103924610402+1906196+0,1,
94,94,,,246104124610413+1903917+0,246104124610413+1906198+0,1,
94,94,,,246104624610561+1903918+0,246104624610561+1906199+0,1,
94,94,,,246109524611752+1903918+0,246109524611752+1906199+0,1,
94,94,,,246103624610365+1904000+0,246103324610365+1906280+0,1,
94,94,,,246106124610612+1904001+0,246106124610632+1906282+0,1,
94,94,,,246104724610564+1904003+0,246104624610564+1906282+0,1,
94,94,,,246106724610841+1902523+1,246106724610841+1905445+0,1,
94,94,,,246106724610843+1902523+1,246106724610843+1905445+0,1,
94,94,,,246103324610332+1902563+1,246103324610342+1905446+0,1,
94,94,,,246103924610401+1902563+1,246103924610401+1905446+0,1,
94,94,,,246106124610634+1902567+1,246106124610634+1905449+0,1,
94,94,,,246109524611751+1902567+1,246109524611751+1905449+0,1,
94,94,,,246109524611754+1902567+1,246109524611754+1905449+0,1,
94,94,,,246103924610402+1902600+0,246103924610402+1905454+0,1,
94,94,,,246106724610842+1902604+0,246106724610842+1905458+0,1,
94,94,,,246106724610844+1902604+0,246106724610844+1905458+0,1,
94,94,,,246103924610402+1902629+0,246103924610402+1905465+0,1,
94,94,,,246104624610563+1902801+0,246104624610563+1905512+0,1,
94,94,,,246103824610527+1905890+0,246103824610527+1906208+0,1,
94,94,,,246105124611776+1905892+0,246110024611776+1906210+0,1,
94,94,,,246108824610881+1905921+0,246108824610931+1906222+0,1,
94,94,,,246103924610402+1903588+1,246103924610402+1906176+0,1,
94,94,,,246106124610634+1903591+1,246106124610634+1906178+0,1,
94,94,,,246103524610354+1905985+0,246103524610354+1906248+0,1,
94,94,,,246103724610376+1905986+0,246103724610446+1906249+0,1,
94,94,,,246109424611717+1905987+0,246109424611717+1906250+0,1,
94,94,,,246105124611776+1905990+0,246108824610936+1906252+0,1,
94,94,,,246105924610597+1905991+0,246105924610597+1906253+0,1,
94,94,,,246108724610877+1905991+0,246108724610877+1906253+0,1,
94,94,,,246106024610601+1906020+0,246106024610651+1906265+0,1,
94,94,,,246109424611717+1906054+0,246109424611717+1906276+0,1,
94,94,,,246108824610936+1906056+0,246108824610936+1906278+0,1,
94,94,,,246105924610597+1906057+0,246105924610597+1906279+0,1,
94,94,,,246109424611717+1906089+0,246109424611717+1906292+0,1,
94,94,,,246106024610656+1906092+0,246106024610656+1906294+0,1,
94,94,,,246105124611776+1906121+0,246107224610866+1906307+0,1,
94,94,,,246106724610842+1901665+1,246106724610842+1901770+0,1,
94,94,,,246108924610912+1901665+1,246108924610912+1901770+0,1,
94,94,,,246104624610563+1901678+1,246104624610563+1901776+0,1,
94,94,,,246104624610564+1901678+1,246104624610564+1901776+0,1,
94,94,,,246103924610401+1903812+1,246103924610401+1906184+0,1,
94,94,,,246103624610435+1903813+1,246103624610435+1906185+0,1,
94,94,,,246109524611752+1903815+1,246109524611752+1906187+0,1,
94,94,,,246109524611754+1903815+1,246109524611754+1906187+0,1,
94,94,,,246103924610402+1903859+0,246103924610402+1906192+0,1,
94,94,,,246104624610561+1903863+0,246104624610561+1906195+0,1,
94,94,,,246104624610562+1903863+0,246104624610562+1906195+0,1,
94,94,,,246106124610632+1903863+0,246106124610632+1906195+0,1,
94,94,,,246106724610842+1903863+0,246106724610842+1906195+0,1,
94,94,,,246109524611754+1903863+0,246109524611754+1906195+0,1,
94,94,,,246103624610435+1903916+0,246103624610435+1906197+0,1,
94,94,,,246109524611753+1903918+0,246109524611753+1906199+0,1,
94,94,,,246109524611754+1903918+0,246109524611754+1906199+0,1,
94,94,,,246104024610402+1903999+0,246103924610432+1906280+0,1,
94,94,,,246104724610562+1904003+0,246104624610562+1906282+0,1,
94,94,,,246106824610842+1904003+0,246106724610842+1906282+0,1,
94,94,,,246104124610413+1902522+1,246104124610413+1905444+0,1,
94,94,,,246104624610562+1902523+1,246104624610562+1905445+0,1,
94,94,,,246104624610563+1902523+1,246104624610563+1905445+0,1,
94,94,,,246106124610632+1902523+1,246106124610632+1905445+0,1,
94,94,,,246106124610633+1902523+1,246106124610633+1905445+0,1,
94,94,,,246106124610634+1902523+1,246106124610634+1905445+0,1,
94,94,,,246109524611752+1902523+1,246109524611752+1905445+0,1,
94,94,,,246109524611754+1902523+1,246109524611754+1905445+0,1,
94,94,,,246103924610402+1902563+1,246103924610402+1905446+0,1,
94,94,,,246103424610343+1902564+1,246103324610343+1905446+0,1,
94,94,,,246106724610844+1902567+1,246106724610844+1905449+0,1,
94,94,,,246109524611752+1902567+1,246109524611752+1905449+0,1,
94,94,,,246106124610633+1902604+0,246106124610633+1905458+0,1,
94,94,,,246106724610843+1902604+0,246106724610843+1905458+0,1,
94,94,,,246108924610914+1902604+0,246108924610914+1905458+0,1,
94,94,,,246109524611752+1902604+0,246109524611752+1905458+0,1,
94,94,,,246103924610401+1902629+0,246103924610401+1905465+0,1,
94,94,,,246104624610563+1902633+0,246104624610563+1905468+0,1,
94,94,,,246104624610564+1902633+0,246104624610564+1905468+0,1,
94,94,,,246106124610634+1902633+0,246106124610634+1905468+0,1,
94,94,,,246106724610844+1902633+0,246106724610844+1905468+0,1,
94,94,,,246108924610914+1902633+0,246108924610914+1905468+0,1,
94,94,,,246103324610342+1902798+0,246103324610342+1905509+0,1,
